Do you read just any book?,de_bot_books
Read like Thriller?,de_bot_books
Do you enjoy reading?,de_bot_books
Do you enjoy reading magazines?,de_bot_books
Do you like reading?,de_bot_books
Do you read books?,de_bot_books
Read magazines?,de_bot_books
your skills,de_bot_capabilities
What can Cosibot,de_bot_capabilities
What are you there?,de_bot_capabilities
What can you,de_bot_capabilities
What can you everything except your focus areas?,de_bot_capabilities
What you can do anything?,de_bot_capabilities
What can you do for me?,de_bot_capabilities
What can you do?,de_bot_capabilities
What skills do you have?,de_bot_capabilities
I also do not know what you can because even for me?,de_bot_capabilities
Can you answer my questions?,de_bot_capabilities
What responsibilities do you have?,de_bot_capabilities
What do you have for tasks?,de_bot_capabilities
What are your activities?,de_bot_capabilities
What are your responsibilities?,de_bot_capabilities
What can they do?,de_bot_capabilities
What you can do anything?,de_bot_capabilities
What can I ask?,de_bot_capabilities
What can you do so?,de_bot_capabilities
What topics do you know?,de_bot_capabilities
Do you know everything?,de_bot_capabilities
Do you know everything?,de_bot_capabilities
What task do you have?,de_bot_capabilities
What features do you have?,de_bot_capabilities
What responsibilities do you have?,de_bot_capabilities
Do you have a specific scope?,de_bot_capabilities
Can you answer all the questions?,de_bot_capabilities
What responsibilities do you have?,de_bot_capabilities
What do you do?,de_bot_capabilities
Your work,de_bot_capabilities
Your job,de_bot_capabilities
what is your scope,de_bot_capabilities
I have a question,de_bot_capabilities
Which you are familiar?,de_bot_capabilities
What are you familiar with?,de_bot_capabilities
What are you there?,de_bot_capabilities
What is your function?,de_bot_capabilities
Where can you help me?,de_bot_capabilities
What can I do,de_bot_capabilities
What is your job?,de_bot_capabilities
What's your work?,de_bot_capabilities
What do you have for skills?,de_bot_capabilities
What is your scope?,de_bot_capabilities
What is your task?,de_bot_capabilities
What is your job?,de_bot_capabilities
What do you know?,de_bot_capabilities
What do you know all this?,de_bot_capabilities
What do you know?,de_bot_capabilities
What features do you have?,de_bot_capabilities
about what you can tell me something?,de_bot_capabilities
What topics can you let me know?,de_bot_capabilities
Your job,de_bot_capabilities
What questions can you give an answer?,de_bot_capabilities
What questions can you answer?,de_bot_capabilities
Answering my questions you?,de_bot_capabilities
What can you?,de_bot_capabilities
What is your scope?,de_bot_capabilities
How can you help me?,de_bot_capabilities
How can I help you?,de_bot_capabilities
How can you support me?,de_bot_capabilities
What is your scope?,de_bot_capabilities
What scope do you have?,de_bot_capabilities
What are your duties?,de_bot_capabilities
What activities do you have?,de_bot_capabilities
What activities do you have?,de_bot_capabilities
What activities do you have?,de_bot_capabilities
What activities do you have?,de_bot_capabilities
Why are you there?,de_bot_capabilities
What are you doing?,de_bot_capabilities
What function do you have?,de_bot_capabilities
What questions you answer?,de_bot_capabilities
What you do for a living?,de_bot_capabilities
What are you working?,de_bot_capabilities
What is your profession?,de_bot_capabilities
What can you do anything for me?,de_bot_capabilities
What do you know all this?,de_bot_capabilities
What are your duties?,de_bot_capabilities
You know only topics about Germany or about the virus around the world?,de_bot_capabilities
"Are you Cosibot familiar only with data from Germany, but not global information on the coronavirus?",de_bot_capabilities
What can Cosibot?,de_bot_capabilities
what can you even ask you,de_bot_capabilities
Frightens you something?,de_bot_fear
As it turns out with you scared?,de_bot_fear
Your biggest fear?,de_bot_fear
Can you feel fear?,de_bot_fear
"What are you afraid in life, Sophie?",de_bot_fear
Why are you afraid?,de_bot_fear
As manifested with you scared?,de_bot_fear
Why are you afraid?,de_bot_fear
Have you afraid of something?,de_bot_fear
Did you also afraid?,de_bot_fear
"Do you also have fears like humans? If so, what?",de_bot_fear
Is fear for you a subject?,de_bot_fear
Comes fear with you?,de_bot_fear
You feel fear?,de_bot_fear
Can you feel fear?,de_bot_fear
Is fear an issue for you?,de_bot_fear
Do you also have anxiety?,de_bot_fear
What are you afraid of?,de_bot_fear
Will you show fear?,de_bot_fear
also you show fear?,de_bot_fear
In what situations do you feel afraid?,de_bot_fear
When did you fear?,de_bot_fear
What is your biggest fear?,de_bot_fear
What anxiety you have?,de_bot_fear
What are you afraid of?,de_bot_fear
Have you ever afraid?,de_bot_fear
What do you like to play?,de_bot_games
Do you @de_games?,de_bot_games
Do you like games?,de_bot_games
Do you like @de_games?,de_bot_games
How do you play?,de_bot_games
What games do you like?,de_bot_games
What games do you like?,de_bot_games
When would you play?,de_bot_games
When do you play?,de_bot_games
What kind of games do you like?,de_bot_games
How do you play?,de_bot_games
What do you like to play?,de_bot_games
Do you play @de_games?,de_bot_games
Play it?,de_bot_games
Play @de_games?,de_bot_games
Do you like games?,de_bot_games
What kind of games do you like?,de_bot_games
Do you play?,de_bot_games
Their personal goals.,de_bot_goal
How do you see the future?,de_bot_goal
What do you want in the future?,de_bot_goal
What you want to achieve in your life?,de_bot_goal
What do you want for the future?,de_bot_goal
What you want to achieve,de_bot_goal
What are your personal goals?,de_bot_goal
Your dream.,de_bot_goal
What are your dreams?,de_bot_goal
What's your dream?,de_bot_goal
Your desire.,de_bot_goal
Personal goals.,de_bot_goal
Personal goal.,de_bot_goal
Tell me your long-term goals.,de_bot_goal
What is your goal?,de_bot_goal
Tell me your wishes.,de_bot_goal
Tell me your short-term goals.,de_bot_goal
What are your goals?,de_bot_goal
Tell me your wish.,de_bot_goal
Tell me what you want to achieve.,de_bot_goal
What's the last dream you remember that?,de_bot_goal
What is your vision?,de_bot_goal
What is your main objective?,de_bot_goal
Tell me what you want.,de_bot_goal
Tell me what you want.,de_bot_goal
Your aim.,de_bot_goal
Your dreams.,de_bot_goal
Tell me your dreams.,de_bot_goal
Tell me about your dream.,de_bot_goal
Did you dream,de_bot_goal
My personal goal.,de_bot_goal
What do you do in your spare time?,de_bot_hobbies
Do you have hobbies?,de_bot_hobbies
Do you also have hobbies?,de_bot_hobbies
Do you have any other hobbies?,de_bot_hobbies
Do you have any hobbies?,de_bot_hobbies
What do you do in your spare time?,de_bot_hobbies
What most like in your free time?,de_bot_hobbies
What like in your free time?,de_bot_hobbies
What like in your free time?,de_bot_hobbies
What do you do best in your spare time?,de_bot_hobbies
What do you like doing in your free time?,de_bot_hobbies
Do you have any hobbies?,de_bot_hobbies
What are your hobbies?,de_bot_hobbies
What in your spare time?,de_bot_hobbies
Have you any hobbies?,de_bot_hobbies
Did you have any other hobbies?,de_bot_hobbies
Have not you even hobbies?,de_bot_hobbies
Do you have any hobbies?,de_bot_hobbies
Do you have any other hobbies?,de_bot_hobbies
What do you do in your free time?,de_bot_hobbies
What are your hobbies?,de_bot_hobbies
What so in your free time?,de_bot_hobbies
What are your hobbies?,de_bot_hobbies
French?,de_bot_languages
Hello. Maybe we can speak English?,de_bot_languages
What language do you know?,de_bot_languages
Can you speak to me in @languages?,de_bot_languages
Can you answer me in German?,de_bot_languages
You can interact in other languages?,de_bot_languages
Italian?,de_bot_languages
Do you also speak English?,de_bot_languages
Can you speak to me in @de_languages?,de_bot_languages
Respond to @de_languages?,de_bot_languages
In what languages ​​can I talk to you?,de_bot_languages
Do you speak English,de_bot_languages
What languages ​​do you speak?,de_bot_languages
Can I talk to you in @de_languages?,de_bot_languages
Do you speak @de_langauages?,de_bot_languages
I know Turkish,de_bot_languages
do you speak English?,de_bot_languages
English?,de_bot_languages
You speak English?,de_bot_languages
Swiss German?,de_bot_languages
What are your languages?,de_bot_languages
What language you master?,de_bot_languages
What language do you speak fluently?,de_bot_languages
I sprece no english,de_bot_languages
Do you speak English?,de_bot_languages
Do you speak English,de_bot_languages
Respond to @languages?,de_bot_languages
Can I talk to you in @languages?,de_bot_languages
Please speak English,de_bot_languages
Do you speak @languages?,de_bot_languages
I only speak English.,de_bot_languages
Can you speak English too,de_bot_languages
Languages?,de_bot_languages
Seeking an English side because I do not speak German,de_bot_languages
In what languages ​​can I ask questions?,de_bot_languages
In what languages ​​can I talk to you?,de_bot_languages
Talk to other languages ​​than English?,de_bot_languages
What languages ​​can you speak to me?,de_bot_languages
What languages ​​do you speak to me?,de_bot_languages
In what languages ​​we can talk?,de_bot_languages
In which language can I ask?,de_bot_languages
In which language can I talk to you?,de_bot_languages
Do you speak English?,de_bot_languages
What language do you speak liquid?,de_bot_languages
What language do you speak?,de_bot_languages
what languages ​​do you speak?,de_bot_languages
What languages ​​do you own?,de_bot_languages
What languages ​​do you know?,de_bot_languages
What languages ​​do you speak fluently?,de_bot_languages
What languages ​​do you speak liquid?,de_bot_languages
Which languages ​​do you speak?,de_bot_languages
What are your languages?,de_bot_languages
What are your languages?,de_bot_languages
How can I change the language in English?,de_bot_languages
How many languages ​​do you speak?,de_bot_languages
Want to speak German?,de_bot_languages
please be someone who speaks English or Turkish,de_bot_languages
Do you know non-English languages?,de_bot_languages
can you speak Japanese?,de_bot_languages
Is there this page in english?,de_bot_languages
Do you speak English or French?,de_bot_languages
Do you speak English?,de_bot_languages
Talk @languages?,de_bot_languages
Talk @de_langauages?,de_bot_languages
I speak a little german,de_bot_languages
I speak English best,de_bot_languages
What languages ​​do you speak?,de_bot_languages
Cinemamovies?,de_bot_movies
What is your favorite movie?,de_bot_movies
Do you like movies?,de_bot_movies
What's On in the cinema?,de_bot_movies
Do you like TV movies?,de_bot_movies
What movies do you like?,de_bot_movies
What movies have you seen?,de_bot_movies
Do you have a TV?,de_bot_movies
Do you often go to the cinema?,de_bot_movies
How often do you go to the cinema?,de_bot_movies
Do you think cinema well?,de_bot_movies
Do you like watching T.V?,de_bot_movies
like to see TV?,de_bot_movies
When you go to the movies?,de_bot_movies
What movies do you like?,de_bot_movies
What movies do you look like?,de_bot_movies
What do you think TV films?,de_bot_movies
Do you like thrillers?,de_bot_movies
do you like going to the cinema?,de_bot_movies
Do you like movies?,de_bot_movies
Do you like to go to the cinema?,de_bot_movies
Do you like movies?,de_bot_movies
What you see on TV?,de_bot_movies
Do you watch TV?,de_bot_movies
If you have a TV?,de_bot_movies
like to watch movies?,de_bot_movies
Are you going to the cinema?,de_bot_movies
Watch TV?,de_bot_movies
What movies you like to see?,de_bot_movies
Find TV well?,de_bot_movies
Find movies well?,de_bot_movies
How to find movies?,de_bot_movies
How do you find television films?,de_bot_movies
Do you like comedies?,de_bot_movies
TV movies?,de_bot_movies
What about with the movies?,de_bot_movies
What movies have you seen?,de_bot_movies
Go often to the movies?,de_bot_movies
How often do you go to the movies?,de_bot_movies
Watch TV?,de_bot_movies
What are you watching on TV?,de_bot_movies
Do you like comedies?,de_bot_movies
What about with the movies?,de_bot_movies
Movie theater?,de_bot_movies
Do you find TV well?,de_bot_movies
Do you find movies well?,de_bot_movies
How do you like movies?,de_bot_movies
What movies look like?,de_bot_movies
What movies do you like?,de_bot_movies
Do you like to watch TV?,de_bot_movies
Do you like Guckst films?,de_bot_movies
What's on TV?,de_bot_movies
What movies do you look like?,de_bot_movies
Which films do you enjoy watching?,de_bot_movies
Do you like horror movies?,de_bot_movies
What movies you like to see?,de_bot_movies
Do you like horror movies?,de_bot_movies
Do you like movies?,de_bot_movies
Which is your favorite movie?,de_bot_movies
Do you like watching TV?,de_bot_movies
Is on the TV?,de_bot_movies
Are you going to the movies?,de_bot_movies
Do you like Thriller?,de_bot_movies
Do you like thrillers?,de_bot_movies
Do you like TV movies?,de_bot_movies
Find movie well?,de_bot_movies
When do you go to the cinema?,de_bot_movies
Do you like movies?,de_bot_movies
Do you like thrillers?,de_bot_movies
Do you like to visit concerts?,de_bot_music
What kind of music do you like?,de_bot_music
Visit concerts?,de_bot_music
When do you listen to music?,de_bot_music
Do you like music?,de_bot_music
Do you play an instrument?,de_bot_music
Play me music!,de_bot_music
What is your favorite music?,de_bot_music
Why do you listen to music?,de_bot_music
What's the name of your favourite band?,de_bot_music
Are you allowed to listen to music?,de_bot_music
Do you want to listen to music?,de_bot_music
What is your favorite music?,de_bot_music
What is your favorite singer?,de_bot_music
Who is your favorite singer?,de_bot_music
What kind of music do you listen to?,de_bot_music
Do you have a favorite band?,de_bot_music
What is your favorite music?,de_bot_music
Are you allowed to listen to music?,de_bot_music
Why do you listen to music?,de_bot_music
What kind of music do you like?,de_bot_music
Which is your favorite singer?,de_bot_music
Play me music!,de_bot_music
Want to listen to music?,de_bot_music
Hear you like music?,de_bot_music
Do you play an instrument?,de_bot_music
Do you play an instrument?,de_bot_music
Do you play an instrument?,de_bot_music
What musical instrument do you play?,de_bot_music
When you listen to music?,de_bot_music
Do you like music?,de_bot_music
Do you like listening to music?,de_bot_music
Do you like concerts?,de_bot_music
Do you play music?,de_bot_music
Which is your favorite singer?,de_bot_music
What is your favorite music?,de_bot_music
What is your favorite band?,de_bot_music
What is your favorite singer?,de_bot_music
What kind of music you like?,de_bot_music
What kind of music did you like?,de_bot_music
What kind of music do you listen to?,de_bot_music
What kind of music do you like?,de_bot_music
Which band do you like to hear?,de_bot_music
What kind of music do you like?,de_bot_music
Can you hear music,de_bot_music
Can you listen to music?,de_bot_music
Do you like going to concerts?,de_bot_music
Do you like concerts?,de_bot_music
Go to concerts like?,de_bot_music
What musical instrument do you play?,de_bot_music
Do you have a favorite band?,de_bot_music
What a musical instrument do you play?,de_bot_music
Do you like music?,de_bot_music
Do you like music?,de_bot_music
Which band you like to hear?,de_bot_music
What a musical instrument do you play?,de_bot_music
How should I call you?,de_bot_name
Which name do you hear?,de_bot_name
Give me your name!,de_bot_name
Can you tell me what your name is?,de_bot_name
Can you tell me your name?,de_bot_name
You I do not know yet. Would you tell me your name?,de_bot_name
"The name, please.",de_bot_name
May I ask you your name?,de_bot_name
"Who are you, then?",de_bot_name
You look like you have the urge to call me your name!,de_bot_name
How do you call yourself?,de_bot_name
What do you call you?,de_bot_name
What are you called?,de_bot_name
Please give me your name.,de_bot_name
What's your name?,de_bot_name
Please give me your name.,de_bot_name
Confirm your name!,de_bot_name
Submit your name!,de_bot_name
Which name do you hear?,de_bot_name
you wear what name?,de_bot_name
Who are you?,de_bot_name
What is your name?,de_bot_name
Please tell me your name?,de_bot_name
What is your name?,de_bot_name
What's your first name?,de_bot_name
So what is your name?,de_bot_name
What's your name?,de_bot_name
How will you be known?,de_bot_name
Want to tell me what your name is?,de_bot_name
Will you tell me what your name is?,de_bot_name
They carry what name?,de_bot_name
Can you tell me what your name is?,de_bot_name
Can you tell me your name?,de_bot_name
Identify yourself!,de_bot_name
"ID, please.",de_bot_name
I want to know your name.,de_bot_name
I do not know you. you say me your name?,de_bot_name
I can not remember your name me.,de_bot_name
I forgot your name.,de_bot_name
Do you have a name and can it tell me?,de_bot_name
What do you call it?,de_bot_name
Please tell me your name.,de_bot_name
Please tell me your name.,de_bot_name
Whatever name they gave you?,de_bot_name
Whatever name they gave you?,de_bot_name
What name do you have?,de_bot_name
What name do you have?,de_bot_name
Would you tell me your name? Or may I 'mine' call right away?,de_bot_name
Would you tell me your name?,de_bot_name
Tell me your name!,de_bot_name
Will you tell me your name?,de_bot_name
Please tell me what your name is.,de_bot_name
Tell me your name!,de_bot_name
Tell me your name!,de_bot_name
please tell me what your name is.,de_bot_name
Give me your name!,de_bot_name
Name please.,de_bot_name
How should I call you?,de_bot_name
What's your first name?,de_bot_name
What is your name?,de_bot_name
What is your name?,de_bot_name
What can I call you?,de_bot_name
How can I call you?,de_bot_name
Who are you?,de_bot_name
How may I call you?,de_bot_name
What is your name?,de_bot_name
What's your name?,de_bot_name
What is your origin?,de_bot_origin
As you were created?,de_bot_origin
Where are you from?,de_bot_origin
Who created you?,de_bot_origin
Who created you?,de_bot_origin
How did you woden created?,de_bot_origin
How were you created?,de_bot_origin
How were you programmed?,de_bot_origin
Where are you from?,de_bot_origin
Who created you?,de_bot_origin
Who called you into existence?,de_bot_origin
Who are your inventor?,de_bot_origin
Who programs you?,de_bot_origin
Who created you?,de_bot_origin
Tell me something about yourself.,de_bot_personality
would you describe as sympathetic?,de_bot_personality
Tell me about your personality.,de_bot_personality
Tell me something about you!,de_bot_personality
How do you describe your personality?,de_bot_personality
How do you define your personality?,de_bot_personality
How cute are you?,de_bot_personality
What is your personality?,de_bot_personality
Are you dislike?,de_bot_personality
Are you sympathetic?,de_bot_personality
Are you friendly?,de_bot_personality
Are you friendly?,de_bot_personality
How sympathetic are you?,de_bot_personality
Are you friendly?,de_bot_personality
Are you nice?,de_bot_personality
Are you rude?,de_bot_personality
Are you very symathisch?,de_bot_personality
What personality do you have?,de_bot_personality
What qualities do you have?,de_bot_personality
What do you think about your personality?,de_bot_personality
How friendly are you?,de_bot_personality
Tell me something about your personality!,de_bot_personality
Who is your role model?,de_bot_personal_questions
"If a clairvoyant could tell you what will happen in the future, what would you want to know?",de_bot_personal_questions
What is the best advice you have ever received?,de_bot_personal_questions
"What's one thing that you always wanted to emphasize on your bucket list, but have not yet?",de_bot_personal_questions
Do you like Jazz,de_bot_personal_questions
What do you do in the evening?,de_bot_personal_questions
Are you old?,de_bot_personal_questions
Siend you married?,de_bot_personal_questions
How do you feel to stay with friends?,de_bot_personal_questions
What are you parents' names?,de_bot_personal_questions
What are your parents?,de_bot_personal_questions
How can I meet you?,de_bot_personal_questions
How long does it really about someone's trust?,de_bot_personal_questions
How would your best friends describe you?,de_bot_personal_questions
Where can I meet you?,de_bot_personal_questions
Where can I meet you?,de_bot_personal_questions
Where were you know?,de_bot_personal_questions
Where would you like to see yourself in 5 years?,de_bot_personal_questions
Wherever you go after work?,de_bot_personal_questions
Where do you go if you need some inspiration?,de_bot_personal_questions
Do you prefer to take only one person and see where it goes or meet several people until you make a decision?,de_bot_personal_questions
"If you could choose a superpower, what would it be and why?",de_bot_personal_questions
"If money and career would not matter, what would you really do?",de_bot_personal_questions
What degree do you have?,de_bot_personal_questions
What fictional character do you think is most similar to the?,de_bot_personal_questions
What was the experience that has you most influenced your life?,de_bot_personal_questions
Are you gay?,de_bot_personal_questions
Are you a romantic?,de_bot_personal_questions
Do you believe in God?,de_bot_personal_questions
Are you married?,de_bot_personal_questions
When were you born?,de_bot_personal_questions
When you are on holiday?,de_bot_personal_questions
What do you think about online dating?,de_bot_personal_questions
What was your favorite romantic moment and why?,de_bot_personal_questions
What are the qualities that you are looking at someone with whom you are old want?,de_bot_personal_questions
What are your favorite quotes and why do you refer to them?,de_bot_personal_questions
What would you like to change in today and why?,de_bot_personal_questions
What do you do when you do not get something for which you have worked really hard?,de_bot_personal_questions
What do you do when you're angry?,de_bot_personal_questions
What are you doing home?,de_bot_personal_questions
What do you do at night?,de_bot_personal_questions
What do you do in the morning?,de_bot_personal_questions
Do you have children?,de_bot_personal_questions
Are you single?,de_bot_personal_questions
What have you eaten today?,de_bot_personal_questions
What did you eat today?,de_bot_personal_questions
What do you believe in God?,de_bot_personal_questions
What kind of relationship did you have with your parents?,de_bot_personal_questions
When are you free?,de_bot_personal_questions
Will you tell me something about your private life?,de_bot_personal_questions
you usually follow your heart or your head?,de_bot_personal_questions
For what you're grateful in your life on?,de_bot_personal_questions
Do you believe in soul mates?,de_bot_personal_questions
Do you have friends?,de_bot_personal_questions
Can you describe it?,de_bot_personal_questions
Do you have siblings?,de_bot_personal_questions
If you have resentment or forgive easily?,de_bot_personal_questions
What do you like to eat?,de_bot_personal_questions
How about a date?,de_bot_personal_questions
What is your love language?,de_bot_personal_questions
What is your favorite childhood memory?,de_bot_personal_questions
Do you have many friends?,de_bot_personal_questions
Do you have a girlfriend,de_bot_personal_questions
Do you have a boyfriend?,de_bot_personal_questions
Have you ever been convicted of one because of the dark secrets that he told you?,de_bot_personal_questions
Do you still have contact with your friends from childhood?,de_bot_personal_questions
When were you born?,de_bot_personal_questions
When you have holidays?,de_bot_personal_questions
What is your biggest regret in life so far?,de_bot_personal_questions
What's your dream vacation and who would you take with you?,de_bot_personal_questions
Are you bisexual,de_bot_personal_questions
"If you could change anything about your past, what would it be?",de_bot_personal_questions
Do you like someone you are interested to pursue the you or pull you chase it from too?,de_bot_personal_questions
Did you have sex?,de_bot_personal_questions
Can you describe yourself?,de_bot_personal_questions
Would you put your family or your friends in the first place if you had to choose one?,de_bot_personal_questions
Would you be with someone who does not have the same beliefs as you?,de_bot_personal_questions
Do you think that confessions make a relationship stronger?,de_bot_personal_questions
Are you married?,de_bot_personal_questions
Are you single?,de_bot_personal_questions
What do you like to eat?,de_bot_personal_questions
Are you interested in Men?,de_bot_personal_questions
Are you interested in women?,de_bot_personal_questions
Are you old?,de_bot_personal_questions
What's the craziest thing you've done to someone?,de_bot_personal_questions
What taught your last relationship you?,de_bot_personal_questions
Who is the first person you call when you are in trouble?,de_bot_personal_questions
How old are you?,de_bot_personal_questions
Would you change your clothes for love?,de_bot_personal_questions
"If you knew that you have to live only a year, what would you change in your life?",de_bot_personal_questions
Would you ever give up everything and start in a new country?,de_bot_personal_questions
"could marry if you know anyone in the world, who would it be and why?",de_bot_personal_questions
Why are robots better than humans?,de_bot_real
Are you a robot?,de_bot_real
Are you a person or a robot?,de_bot_real
Are you a you,de_bot_real
Are you a machine,de_bot_real
Are you a robot,de_bot_real
Are you human?,de_bot_real
Are you a man or a woman?,de_bot_real
Are you a man,de_bot_real
So you're not a man,de_bot_real
Can I see You?,de_bot_real
Have a Gender?,de_bot_real
"You're not a real person, right?",de_bot_real
"You're not a real person, right?",de_bot_real
You're not a real man and do not understand what I mean :(,de_bot_real
Are you real?,de_bot_real
Are you a real person or a computer?,de_bot_real
Can you tell me what you are?,de_bot_real
Ah a machine,de_bot_real
You're not human,de_bot_real
Are you real?,de_bot_real
are you a man,de_bot_real
Which gender are you?,de_bot_real
Which sex do you have?,de_bot_real
Would not you rather be a man.,de_bot_real
are you real.,de_bot_real
you are a he,de_bot_real
What exactly are you?,de_bot_real
Are you a computer,de_bot_real
What is your gender?,de_bot_real
Are you a chatbot,de_bot_real
What is your gender,de_bot_real
Female or male,de_bot_real
Are you a Fembot?,de_bot_real
What is your gender,de_bot_real
that's not a personal chat?,de_bot_real
real person,de_bot_real
Are you a real person,de_bot_real
Are you male,de_bot_real
Are you female,de_bot_real
Are you real,de_bot_real
Robot?,de_bot_real
You're not a real person right?,de_bot_real
How real are you?,de_bot_real
Are you a boy or a girl?,de_bot_real
Are you human,de_bot_real
Are you a girl,de_bot_real
Are you a woman,de_bot_real
So what are you?,de_bot_real
Can you feel?,de_bot_real
Do you like men,de_bot_real
Are you a bot,de_bot_real
Are you a machine or a robot?,de_bot_real
